Unnamed: 0,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
1711,K4175,Female,Greater London,0,1,0,2.0,,1,6.0,Churn=Yes
1712,D2584,Male,South Yorkshire,0,0,1,6.0,,2,3.0,Churn=Yes
1713,E1230,Female,Greater London,1,1,0,9.0,,4,2.0,Churn=Yes
1714,A3502,Male,Hampshire,1,1,0,2.0,,4,7.0,Churn=No
1715,G3389,Female,South Yorkshire,0,0,0,0.0,,2,4.696087084436599,Churn=Yes
1716,E6523,Female,Greater London,0,1,0,1.0,,1,6.0,Churn=Yes
1717,B2731,Male,Greater London,1,1,0,20.0,,3,1.0,Churn=No
1718,H3833,Female,West Midlands,0,1,0,13.0,,2,7.0,Churn=No
1719,G7866,Female,Greater London,0,1,0,10.0,,2,4.696087084436599,Churn=No
1720,K4726,Female,West Yorkshire,0,0,0,1.0,,3,2.0,Churn=Yes
1721,I8575,Female,Greater London,1,1,0,9.0,,4,7.0,Churn=No
1722,A8425,Male,Essex,0,1,0,7.0,,1,4.696087084436599,Churn=No
1723,K8864,Female,Greater London,0,0,0,1.0,,1,2.0,Churn=Yes
1724,G4221,Female,Hertfordshire,1,1,0,9.0,,1,6.0,Churn=No
1725,H1740,Female,Greater London,1,0,0,1.0,,1,1.0,Churn=Yes
1726,D5027,Female,Essex,1,1,0,14.0,,4,7.0,Churn=No
1727,B6467,Female,Lancashire,1,0,0,3.0,,3,1.0,Churn=Yes
1728,H2965,Male,Greater Manchester,0,1,0,1.0,,4,6.0,Churn=No
1729,F6430,Male,Essex,1,1,0,5.0,,2,4.0,Churn=No
1730,E6372,Female,West Yorkshire,1,1,0,9.0,,3,4.696087084436599,Churn=No
1731,D2737,Female,Greater London,1,1,0,6.0,,4,6.0,Churn=No
1732,C4552,Female,Lancashire,0,0,1,0.0,,2,6.0,Churn=No
1733,E3454,Female,West Midlands,1,1,0,12.0,,1,4.696087084436599,Churn=No
1734,D9246,Male,Greater London,1,1,0,16.0,,3,2.0,Churn=No
1735,J4017,Male,Greater London,1,1,1,19.0,,4,4.696087084436599,Churn=Yes
1736,G5962,Male,Greater London,1,1,0,4.0,,4,4.0,Churn=No
1737,I8173,Female,Greater London,1,0,1,12.0,,2,0.0,Churn=Yes
1738,E4060,Female,Greater London,0,1,0,15.0,,1,5.0,Churn=No
1739,C8952,Female,Merseyside,1,1,0,15.0,,4,4.696087084436599,Churn=No
1740,B9590,Female,West Midlands,1,1,0,10.0,,2,5.0,Churn=No
1741,D9207,Male,Greater London,0,1,0,13.0,,1,0.0,Churn=Yes
1742,I5731,Male,Hampshire,0,0,0,0.0,,1,2.0,Churn=Yes
1743,A5099,Male,West Midlands,0,0,0,0.0,,2,2.0,Churn=Yes
1744,A9615,Female,Greater London,1,1,0,21.0,,4,3.0,Churn=No
1745,D1523,Female,Greater London,0,0,0,2.0,,4,1.0,Churn=Yes
1746,G3464,Male,Greater Manchester,1,1,0,9.0,,4,6.0,Churn=No
1747,H8422,Female,Greater Manchester,1,1,0,18.0,,4,7.0,Churn=No
1748,G7806,Male,West Yorkshire,1,1,1,0.0,,4,6.0,Churn=No
1749,J1446,Female,Hertfordshire,1,1,1,5.0,,2,5.0,Churn=No
1750,D1524,Male,West Yorkshire,0,1,0,14.0,,1,7.0,Churn=No
1751,E3962,Male,Surrey,0,0,0,1.0,,1,3.0,Churn=Yes
1752,I9510,Male,Hampshire,1,1,0,6.0,,1,9.0,Churn=No
1753,J3048,Female,West Midlands,0,1,1,10.0,,2,5.0,Churn=No
1754,K9348,Female,West Midlands,0,0,0,1.0,,1,0.0,Churn=Yes
1755,K7782,Male,Greater London,1,0,1,9.0,,4,2.0,Churn=Yes
1756,C8951,Male,Essex,1,1,0,15.0,,3,2.0,Churn=Yes
1757,K9629,Female,Essex,1,1,1,19.0,,2,0.0,Churn=Yes
1758,B6703,Male,Greater London,1,0,1,1.0,,3,0.0,Churn=Yes
1759,B5631,Male,Greater London,0,1,0,15.0,,1,1.0,Churn=Yes
1760,G1673,Male,Surrey,0,0,0,1.0,,1,3.0,Churn=Yes
1761,G5219,Female,Greater London,0,0,0,0.0,,4,1.0,Churn=Yes
1762,K9218,Male,Devon,0,1,0,13.0,,1,6.0,Churn=No
1763,H6703,Female,Greater London,1,1,0,11.0,,3,8.0,Churn=No
1764,D2120,Male,Kent,1,1,0,10.0,,3,4.696087084436599,Churn=No
1765,C4482,Female,West Midlands,1,1,0,14.0,,3,5.0,Churn=No
1766,I3939,Female,North Yorkshire,0,1,1,7.0,,2,5.0,Churn=No
1767,C7886,Male,Merseyside,0,0,0,0.0,,1,2.0,Churn=Yes
1768,K4269,Female,Greater London,0,1,0,9.0,,1,1.0,Churn=Yes
1769,A1492,Female,Hampshire,0,0,1,0.0,,2,5.0,Churn=No
1770,H1699,Male,Greater London,0,1,0,16.0,,3,3.0,Churn=Yes
1771,G9427,Female,West Yorkshire,1,1,0,0.0,,4,4.0,Churn=No
1772,E2875,Male,Greater London,0,1,0,10.0,,1,7.0,Churn=No
1773,J8247,Male,Essex,0,1,0,13.0,,4,8.0,Churn=No
1774,D5969,Female,West Midlands,0,1,0,14.0,,1,5.0,Churn=No
1775,B4692,Male,Kent,1,1,0,13.0,,3,4.696087084436599,Churn=No
1776,B6024,Male,Greater Manchester,0,0,1,1.0,,3,0.0,Churn=Yes
1777,C3504,Female,Greater London,0,0,0,0.0,,2,3.0,Churn=Yes
1778,C6002,Female,West Midlands,1,1,0,13.0,,3,3.0,Churn=Yes
1779,H7438,Male,Kent,0,1,0,17.0,,1,6.0,Churn=No
1780,G3570,Female,Kent,0,0,0,0.0,,1,1.0,Churn=Yes
1781,E4823,Male,North Yorkshire,1,1,0,1.0,,3,7.0,Churn=No
1782,F1788,Male,West Midlands,0,1,0,15.0,,1,7.0,Churn=No
1783,C8522,Male,West Midlands,1,1,0,8.0,,4,4.0,Churn=No
1784,C2428,Female,Merseyside,0,1,0,21.0,,2,9.0,Churn=No
1785,I4295,Female,Greater London,1,1,0,17.0,,3,3.0,Churn=Yes
1786,E4885,Female,Greater London,1,1,0,11.0,,4,5.0,Churn=No
1787,J5439,Male,West Yorkshire,1,1,0,18.0,,4,4.0,Churn=No
1788,I3754,Male,Devon,1,1,0,9.0,,1,5.0,Churn=No
1789,A4297,Male,Greater London,1,1,1,15.0,,2,6.0,Churn=No
1790,I9101,Male,Essex,1,1,0,4.0,,2,2.0,Churn=No
1791,E7546,Female,Greater London,1,1,0,14.0,,3,2.0,Churn=No
1792,H7497,Female,South Yorkshire,0,1,0,9.0,,1,6.0,Churn=No
1793,D1907,Male,Greater London,1,0,0,3.0,,2,0.0,Churn=Yes
1794,J2194,Male,Merseyside,1,1,0,8.0,,4,1.0,Churn=Yes
1795,B3489,Female,Greater London,0,1,1,17.0,,2,6.0,Churn=No
1796,G1028,Female,Greater London,1,1,0,15.0,,4,6.0,Churn=No
1797,G9671,Female,Greater London,1,0,1,6.0,,2,2.0,Churn=Yes
1798,H9094,Male,Hampshire,0,1,0,19.0,,2,8.0,Churn=No
1799,F2934,Male,Greater London,1,1,0,8.0,,4,5.0,Churn=No
1800,F4004,Male,Lancashire,0,1,0,14.0,,1,5.0,Churn=No
1801,D9604,Female,Greater Manchester,0,0,0,2.0,,1,2.0,Churn=Yes
1802,B3550,Female,West Yorkshire,1,1,0,10.0,,4,0.0,Churn=Yes
1803,G2988,Female,Essex,1,1,0,19.0,,1,4.696087084436599,Churn=No
1804,J2035,Male,West Midlands,0,0,0,6.0,,1,1.0,Churn=Yes
1805,C8775,Female,Greater Manchester,1,1,0,19.0,,3,4.0,Churn=No
1806,B7808,Female,Hampshire,1,1,0,17.0,,4,7.0,Churn=No
1807,G4940,Male,Kent,0,0,1,4.0,,2,4.696087084436599,Churn=Yes
1808,I4586,Male,Hampshire,0,1,0,7.0,,3,7.0,Churn=No
1809,G8216,Male,Hertfordshire,1,1,0,15.0,,4,1.0,Churn=No
1810,E6531,Female,Lancashire,0,0,0,1.0,,1,5.0,Churn=Yes
1811,E4581,Female,Merseyside,1,1,0,6.0,,4,4.0,Churn=No
1812,A3321,Female,Greater London,1,1,1,10.0,,2,4.0,Churn=No
1813,K4940,Male,Greater London,0,1,1,11.0,,2,8.0,Churn=No
1814,C6144,Male,Essex,1,1,0,13.0,,4,5.0,Churn=No
1815,A3791,Male,Greater London,1,1,0,8.0,,4,8.0,Churn=No
1816,A9276,Female,North Yorkshire,0,1,0,11.0,,1,4.0,Churn=No
1817,I9859,Female,West Yorkshire,1,1,0,15.0,,4,6.0,Churn=No
1818,C8434,Female,South Yorkshire,0,1,0,19.0,,1,5.0,Churn=No
1819,A8059,Female,Essex,1,1,0,15.0,,3,6.0,Churn=No
1820,C4617,Male,West Yorkshire,1,1,0,16.0,,3,9.0,Churn=No
1821,K4190,Male,Greater Manchester,1,1,0,8.0,,4,9.0,Churn=No
1822,A7539,Male,Essex,0,1,0,15.0,,2,3.0,Churn=No
1823,D6718,Male,North Yorkshire,0,1,0,11.0,,1,9.0,Churn=No
1824,F3223,Male,West Midlands,1,1,0,5.0,,3,2.0,Churn=No
1825,E6610,Female,Greater Manchester,1,1,0,13.0,,4,4.696087084436599,Churn=No
1826,K3692,Male,Greater Manchester,0,0,0,0.0,,1,0.0,Churn=Yes
1827,H8822,Male,North Yorkshire,0,1,0,5.0,,2,7.0,Churn=No
1828,A2016,Female,Greater London,0,0,0,0.0,,1,1.0,Churn=Yes
1829,D1731,Male,Merseyside,1,1,0,15.0,,1,5.0,Churn=No
1830,G9074,Female,Greater London,1,1,1,8.0,,2,3.0,Churn=Yes
1831,E7185,Male,Greater London,1,1,0,7.0,,3,6.0,Churn=No
1832,G8198,Female,Greater London,0,1,0,8.0,,1,4.0,Churn=Yes
1833,J2435,Female,Lancashire,0,0,0,0.0,,1,0.0,Churn=Yes
1834,C5561,Female,Greater Manchester,1,1,0,3.0,,4,7.0,Churn=No
1835,F5373,Male,West Yorkshire,0,1,0,10.0,,1,0.0,Churn=Yes
1836,I9193,Male,West Midlands,1,1,0,16.0,,3,6.0,Churn=No
1837,B1830,Male,Greater London,1,1,0,13.0,,4,7.0,Churn=No
1838,H4827,Male,Greater London,0,0,1,0.0,,2,6.0,Churn=No
1839,E5138,Male,Surrey,1,1,0,16.0,,3,8.0,Churn=No
1840,H4501,Male,Surrey,0,0,0,1.0,,1,5.0,Churn=No
1841,F3374,Male,South Yorkshire,1,1,0,16.0,,3,6.0,Churn=No
1842,E2262,Male,Greater London,0,0,1,3.0,,2,4.0,Churn=No
1843,F3441,Male,Hampshire,0,0,0,0.0,,1,1.0,Churn=Yes
1844,E4351,Female,Greater London,1,1,0,19.0,,4,4.0,Churn=No
1845,I8532,Male,Lancashire,1,1,0,16.0,,3,4.696087084436599,Churn=No
1846,J6558,Male,Greater Manchester,0,0,0,1.0,,1,0.0,Churn=Yes
1847,I7441,Male,Greater London,1,1,0,1.0,,3,7.0,Churn=Yes
1848,G4033,Male,Greater Manchester,0,1,0,1.0,,2,8.0,Churn=No
1849,B5109,Male,Greater London,0,1,0,8.0,,2,3.0,Churn=Yes
1850,C5250,Female,Greater London,1,1,0,16.0,,4,6.0,Churn=No
1851,E2543,Male,Hertfordshire,1,1,0,8.0,,1,6.0,Churn=No
1852,H5918,Male,South Yorkshire,1,1,0,23.0,,4,5.0,Churn=No
1853,A3566,Male,South Yorkshire,0,1,0,15.0,,1,3.0,Churn=Yes
1854,J4841,Female,Greater London,1,1,0,10.0,,4,4.0,Churn=No
1855,D3001,Male,West Midlands,1,1,0,2.0,,3,5.0,Churn=No
1856,F9728,Male,Greater Manchester,1,1,0,12.0,,2,6.0,Churn=No
1857,K7901,Female,Greater London,1,1,0,14.0,,3,5.0,Churn=No
1858,D6665,Male,Kent,0,0,1,1.0,,2,4.0,Churn=No
1859,B5678,Male,Greater Manchester,1,1,0,10.0,,4,6.0,Churn=No
1860,G8000,Male,Merseyside,1,1,0,11.0,,4,6.0,Churn=No
1861,I1514,Female,Kent,1,1,0,1.0,$38065,1,7.0,
1862,K3579,Male,Greater London,1,1,0,3.0,,3,2.0,Churn=Yes
1863,C6443,Female,Greater London,1,1,0,25.0,,1,5.0,Churn=No
1864,I6742,Male,Greater London,1,1,0,16.0,,4,6.0,Churn=No
1865,K8150,Male,Greater London,1,1,0,6.0,,2,9.0,Churn=No
1866,G1593,Female,Hampshire,0,1,0,6.0,,1,8.0,Churn=No
1867,B5508,Male,North Yorkshire,1,1,0,14.0,,4,8.0,Churn=No
1868,B4856,Female,Greater London,1,1,0,13.0,,4,7.0,Churn=No
1869,K6040,Female,South Yorkshire,1,1,1,8.0,,2,5.0,Churn=No
1870,J8521,Male,Greater London,0,0,1,14.0,,2,2.0,Churn=Yes
1871,K4646,Female,Kent,0,1,0,14.0,,2,1.0,Churn=No
1872,G3883,Male,Greater Manchester,1,1,0,17.0,,3,8.0,Churn=No
1873,E4226,Male,West Yorkshire,1,1,0,5.0,,4,8.0,Churn=No
1874,G9156,Female,West Yorkshire,1,1,0,9.0,,4,7.0,Churn=No
1875,G9154,Female,Greater London,0,0,0,2.0,,1,1.0,Churn=Yes
1876,B5964,Male,Greater London,0,0,0,0.0,,3,1.0,Churn=Yes
1877,G1239,Male,Greater Manchester,0,1,0,16.0,,1,6.0,Churn=No
1878,G5818,Male,Merseyside,0,1,0,12.0,,1,1.0,Churn=No
1879,E1499,Male,West Midlands,1,1,0,14.0,,4,2.0,Churn=No
1880,K4715,Male,West Midlands,1,1,0,6.0,,4,5.0,Churn=No
1881,A9543,Male,South Yorkshire,1,1,0,2.0,,3,3.0,Churn=Yes
1882,E9239,Male,West Yorkshire,1,1,0,6.0,,3,6.0,Churn=No
1883,K9946,Female,Greater London,0,1,1,14.0,,2,9.0,Churn=No
1884,H2750,Female,Hertfordshire,0,1,0,0.0,,4,6.0,Churn=Yes
1885,A8884,Female,Greater London,0,0,0,1.0,,2,1.0,Churn=Yes
1886,J3448,Male,West Yorkshire,0,1,1,8.0,,1,8.0,Churn=No
1887,J8066,Female,Lancashire,0,0,0,1.0,,3,1.0,Churn=Yes
1888,C2865,Female,Lancashire,1,1,0,13.0,,4,7.0,Churn=No
1889,D5496,Male,West Midlands,1,1,0,5.0,,4,6.0,Churn=No
1890,C2740,Female,Greater London,0,1,1,13.0,,2,7.0,Churn=No
1891,H9527,Male,West Midlands,1,1,0,19.0,,4,4.0,Churn=No
1892,J7917,Female,Hampshire,1,1,0,9.0,,2,4.696087084436599,Churn=No
1893,E9142,Female,Surrey,0,1,0,7.0,,1,5.0,Churn=No
1894,E7276,Female,Essex,1,0,0,4.0,,3,1.0,Churn=Yes
1895,J2913,Female,Kent,1,1,1,7.0,,2,3.0,Churn=Yes
1896,K4313,Female,Greater London,1,1,0,1.0,,2,4.696087084436599,Churn=Yes
1897,E1095,Male,South Yorkshire,1,1,0,9.0,,3,5.0,Churn=No
1898,I3833,Female,Greater Manchester,1,1,0,15.0,,2,5.0,Churn=No
1899,E8532,Female,Greater London,0,1,0,7.0,,4,6.0,Churn=Yes
1900,I2900,Female,West Midlands,0,1,1,6.0,,2,8.0,Churn=No
1901,E3345,Female,Essex,1,1,0,12.0,,3,4.696087084436599,Churn=No
1902,C2514,Female,West Yorkshire,0,1,0,5.0,,1,8.0,Churn=No
1903,H6534,Male,Greater London,1,1,0,14.0,,4,6.0,Churn=No
1904,E9447,Male,Hertfordshire,1,1,0,10.0,,2,8.0,Churn=No
1905,E3665,Female,Hampshire,1,1,0,10.0,,3,6.0,Churn=No
1906,K4856,Female,Lancashire,0,1,0,14.0,,3,8.0,Churn=No
1907,E5639,Male,North Yorkshire,1,1,0,12.0,,4,6.0,Churn=No
1908,J5556,Female,Greater Manchester,0,0,1,1.0,,2,2.0,Churn=No
1909,C4252,Male,West Yorkshire,1,1,0,13.0,,4,2.0,Churn=No
1910,C8757,Female,Greater London,0,1,0,17.0,,1,7.0,Churn=No
1911,B9322,Male,Greater Manchester,0,0,0,2.0,,3,4.0,Churn=Yes
1912,F7136,Male,Greater Manchester,0,1,0,24.0,,1,7.0,Churn=No
1913,H3923,Female,West Yorkshire,1,1,0,13.0,,4,5.0,Churn=No
1914,F2256,Female,West Midlands,0,1,0,16.0,,2,6.0,Churn=No
1915,D2515,Male,Greater London,0,1,0,9.0,,1,8.0,Churn=No
1916,A9680,Male,Kent,1,1,0,15.0,,4,9.0,Churn=No
1917,I7557,Female,Greater London,1,1,0,5.0,,3,8.0,Churn=No
1918,I6331,Male,Kent,1,1,0,17.0,,3,6.0,Churn=No
1919,C6539,Female,Devon,1,1,1,0.0,,2,7.0,Churn=No
1920,C3492,Male,West Midlands,1,1,0,6.0,,4,6.0,Churn=No
1921,K5981,Female,West Midlands,1,1,1,1.0,,2,5.0,Churn=No
1922,J5782,Female,Greater London,1,1,0,2.0,,3,4.696087084436599,Churn=Yes
1923,K1368,Male,Kent,1,1,1,3.0,,2,5.0,Churn=No
1924,F9768,Female,Greater London,1,1,0,4.0,,2,5.0,Churn=No
1925,I5360,Female,Greater London,1,1,0,8.0,,2,4.0,Churn=No
1926,G5691,Female,Greater Manchester,0,1,0,12.0,,2,3.0,Churn=No
1927,D6319,Female,Surrey,0,1,0,12.0,,2,5.0,Churn=No
1928,B5115,Female,Greater London,1,1,0,10.0,,4,5.0,Churn=No
1929,B3653,Male,Hampshire,0,1,1,7.0,,2,7.0,Churn=No
1930,J5166,Female,Greater London,0,1,1,9.0,,2,8.0,Churn=No
1931,K9374,Male,Greater Manchester,0,0,0,3.0,,1,2.0,Churn=Yes
1932,K8802,Male,West Yorkshire,1,1,1,10.0,,2,7.0,Churn=No
1933,C3034,Female,Kent,1,1,0,14.0,,4,3.0,Churn=No
1934,H8873,Female,Merseyside,1,0,1,5.0,,2,3.0,Churn=Yes
1935,H2422,Male,West Midlands,0,0,0,1.0,,2,1.0,Churn=Yes
1936,K9379,Male,Greater London,1,1,1,8.0,,2,7.0,Churn=No
1937,A6887,Male,Greater London,1,1,0,2.0,,4,4.696087084436599,Churn=No
1938,C4505,Female,Greater London,0,1,0,2.0,,1,6.0,Churn=No
1939,D7216,Female,West Midlands,0,1,0,12.0,,2,8.0,Churn=No
1940,C2679,Female,Greater London,1,1,0,8.0,,3,10.0,Churn=No
1941,E6084,Male,Greater London,0,0,0,1.0,,1,1.0,Churn=Yes
1942,G1440,Female,Kent,0,1,0,0.0,,2,7.0,Churn=Yes
1943,B9398,Male,South Yorkshire,0,0,0,3.0,,1,1.0,Churn=Yes
1944,D4857,Female,Greater Manchester,0,1,0,20.0,,1,9.0,Churn=No
1945,F8196,Male,Greater London,0,0,0,2.0,,1,0.0,Churn=Yes
1946,A9322,Female,Surrey,0,1,1,10.0,,2,6.0,Churn=No
1947,C4269,Male,Lancashire,1,1,1,8.0,,2,6.0,Churn=No
1948,I3398,Female,North Yorkshire,0,1,0,0.0,,2,7.0,Churn=Yes
1949,B1462,Female,Devon,0,0,0,0.0,,1,4.0,Churn=Yes
1950,I3012,Male,Merseyside,0,0,0,1.0,,1,1.0,Churn=Yes
1951,K4990,Male,Merseyside,1,1,0,15.0,,4,8.0,Churn=No
1952,F1803,Female,Greater London,0,0,0,1.0,,1,1.0,Churn=Yes
1953,A6076,Male,West Midlands,0,0,0,0.0,,1,2.0,Churn=Yes
1954,A6600,Male,Greater London,0,1,0,16.0,,2,3.0,Churn=Yes
1955,K7069,Male,Essex,0,0,0,1.0,,1,1.0,Churn=Yes
1956,H4621,Male,West Midlands,1,0,0,2.0,,3,1.0,Churn=Yes
1957,G9259,Female,Greater London,0,0,0,1.0,,3,2.0,Churn=Yes
1958,I5351,Male,West Yorkshire,0,1,0,10.0,,2,6.0,Churn=No
1959,B7482,Male,West Yorkshire,1,1,0,14.0,,3,8.0,Churn=No
1960,J6530,Female,Greater London,1,1,0,15.0,,4,4.0,Churn=No
1961,A1131,Male,Hertfordshire,1,1,0,17.0,,4,5.0,Churn=No
1962,F3257,Female,Greater London,1,1,0,14.0,,1,4.696087084436599,Churn=No
1963,D6028,Female,Merseyside,0,1,0,9.0,,4,3.0,Churn=Yes
1964,I8907,Male,Kent,0,1,0,6.0,,1,6.0,Churn=No
1965,H8511,Female,Greater London,1,1,0,15.0,,1,4.0,Churn=No
1966,I4608,Male,Greater Manchester,1,1,0,18.0,,3,3.0,Churn=No
1967,K1005,Male,Greater London,1,1,0,15.0,,2,4.696087084436599,Churn=No
1968,J4893,Female,Greater Manchester,1,1,0,7.0,,4,8.0,Churn=No
1969,K9644,Female,North Yorkshire,0,1,0,1.0,,1,6.0,Churn=Yes
1970,C4913,Male,Kent,0,1,0,10.0,,1,3.0,Churn=Yes
1971,K4540,Female,Devon,1,1,0,8.0,,4,6.0,Churn=No
1972,J4897,Female,Hertfordshire,0,0,0,2.0,,1,3.0,Churn=Yes
1973,B6252,Female,Merseyside,1,1,0,11.0,,4,6.0,Churn=No
1974,K8227,Female,Surrey,0,0,0,1.0,,4,3.0,Churn=Yes
1975,G5357,Male,Kent,1,1,0,15.0,,3,4.0,Churn=No
1976,J7648,Male,Greater London,0,1,0,13.0,,2,6.0,Churn=No
1977,F5783,Male,Greater London,1,1,0,7.0,,4,6.0,Churn=No
1978,F7373,Male,Greater London,0,1,0,12.0,,1,2.0,Churn=Yes
1979,F2837,Male,Lancashire,0,1,1,13.0,$39512,2,8.0,Y$e$s$$
1980,A6049,Male,Lancashire,1,1,0,11.0,,4,2.0,Churn=No
1981,B9010,Female,South Yorkshire,0,1,0,6.0,,1,6.0,Churn=No
1982,G3508,Female,Lancashire,1,1,0,8.0,,4,3.0,Churn=Yes
1983,K7535,Female,Greater London,0,1,0,7.0,,1,5.0,Churn=No
1984,C2548,Male,Lancashire,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
1985,H9384,Female,Greater London,1,1,0,9.0,,3,4.696087084436599,Churn=No
1986,I6709,Male,West Yorkshire,1,1,0,4.0,,3,4.696087084436599,Churn=No
1987,J8289,Male,West Midlands,1,1,0,8.0,,4,7.0,Churn=No
1988,C7723,Male,Greater London,1,0,0,1.0,,3,2.0,Churn=Yes
1989,J3812,Female,Greater London,1,0,0,0.0,,4,3.0,Churn=No
1990,B8619,Male,Essex,0,1,0,9.0,,1,7.0,Churn=No
1991,C4352,Male,South Yorkshire,1,1,0,15.0,,2,4.0,Churn=No
1992,A9826,Female,Lancashire,1,1,0,11.0,,1,8.0,Churn=No
1993,G6891,Male,Greater London,1,1,0,13.0,,3,4.696087084436599,Churn=No
1994,F6981,Male,Greater Manchester,1,1,0,12.0,,2,6.0,Churn=No
1995,F6406,Male,Greater London,1,1,0,10.0,,4,4.696087084436599,Churn=No
1996,F8907,Male,Greater London,1,1,0,8.0,,4,7.0,Churn=No
1997,I9862,Male,Greater London,1,1,0,13.0,,4,5.0,Churn=No
1998,G7776,Male,Lancashire,1,1,0,11.0,,4,5.0,Churn=No
1999,I2433,Male,Devon,0,1,1,1.0,,2,7.0,Churn=No
2000,E7199,Female,Greater London,0,1,0,5.0,,1,8.0,Churn=No
2001,C8927,Male,Merseyside,1,1,0,10.0,,4,6.0,Churn=No
2002,D8506,Female,North Yorkshire,0,1,0,10.0,,1,6.0,Churn=No
2003,E9456,Female,Greater London,1,1,0,19.0,,4,6.0,Churn=No
2004,J4202,Male,Devon,1,1,0,15.0,,4,8.0,Churn=No
2005,H6418,Female,Greater Manchester,1,1,0,17.0,,4,2.0,Churn=No
2006,G6388,Male,Merseyside,0,1,0,14.0,,2,5.0,Churn=No
2007,K4157,Female,Greater London,0,0,0,7.0,,3,1.0,Churn=Yes
2008,H3402,Male,Kent,1,1,0,19.0,,3,5.0,Churn=No
2009,D8017,Male,Merseyside,0,0,0,0.0,,2,4.696087084436599,Churn=Yes
2010,A2060,Male,Merseyside,0,0,0,1.0,,2,4.0,Churn=Yes
2011,A6875,Male,Merseyside,0,1,0,16.0,,2,4.0,Churn=No
2012,I3663,Male,Greater London,0,0,0,1.0,,1,1.0,Churn=Yes
2013,A1571,Male,Lancashire,0,0,0,2.0,,1,3.0,Churn=Yes
2014,G6360,Male,Hampshire,1,1,0,14.0,,4,3.0,Churn=No
2015,B2139,Female,Greater London,0,0,0,2.0,,2,1.0,Churn=Yes
2016,D8254,Male,Greater London,1,1,1,8.0,,2,3.0,Churn=Yes
2017,K8294,Female,Essex,0,1,1,13.0,,2,7.0,Churn=No
2018,K2638,Male,South Yorkshire,0,1,0,9.0,,3,3.0,Churn=No
2019,I9060,Female,Surrey,0,1,1,13.0,,2,5.0,Churn=No
2020,E6209,Female,West Midlands,0,1,0,1.0,,1,8.0,Churn=No
2021,A9211,Male,West Yorkshire,0,0,0,0.0,,1,0.0,Churn=Yes
2022,G5091,Female,Merseyside,1,1,0,8.0,,4,4.696087084436599,Churn=No
2023,G3813,Female,North Yorkshire,1,1,0,7.0,,2,5.0,Churn=No
2024,H7826,Male,West Yorkshire,1,1,1,18.0,,2,1.0,Churn=Yes
2025,C6197,Female,Kent,0,0,0,1.0,,1,5.0,Churn=No
2026,F1151,Male,West Yorkshire,0,1,0,12.0,,2,7.0,Churn=No
2027,B3652,Male,Lancashire,1,1,0,22.0,,4,6.0,Churn=No
2028,I3533,Female,Kent,1,1,0,8.0,,4,4.0,Churn=No
2029,A9987,Female,Devon,0,1,0,10.0,,4,5.0,Churn=No
2030,F2666,Female,Surrey,1,1,1,12.0,,4,9.0,Churn=No
2031,G7450,Female,Greater London,1,1,0,15.0,,2,7.0,Churn=No
2032,F2568,Female,North Yorkshire,1,1,0,17.0,,4,3.0,Churn=Yes
2033,E4431,Female,Greater London,0,1,0,10.0,,2,2.0,Churn=Yes
2034,E5377,Female,Essex,1,1,0,13.0,,1,7.0,Churn=No
2035,K2810,Female,Greater London,0,0,0,0.0,,1,1.0,Churn=Yes
2036,F2273,Male,Greater London,1,1,0,13.0,,3,4.696087084436599,Churn=No
2037,A1277,Male,Greater Manchester,0,1,0,14.0,,1,3.0,Churn=No
2038,D9947,Female,Devon,1,1,1,2.0,,2,6.0,Churn=No
2039,F2180,Female,Essex,0,1,0,12.0,,1,5.0,Churn=No
2040,I7827,Male,Greater London,1,1,0,0.0,,1,4.696087084436599,Churn=No
2041,H1933,Male,Lancashire,0,0,1,0.0,,2,6.0,Churn=No
2042,D8848,Female,Surrey,0,1,1,8.0,,4,6.0,Churn=No
2043,I4409,Male,Lancashire,1,1,1,9.0,,2,6.0,Churn=No
2044,K9463,Male,West Midlands,1,1,0,20.0,,1,7.0,Churn=No
2045,B8748,Female,Essex,1,1,0,9.0,,4,7.0,Churn=No
2046,H9467,Male,Greater Manchester,0,0,0,1.0,,1,4.0,Churn=Yes
2047,D8905,Female,Greater Manchester,1,1,0,22.0,,4,8.0,Churn=No
2048,H5781,Male,Greater Manchester,0,1,0,8.0,,1,7.0,Churn=No
2049,F3998,Female,Devon,1,1,0,7.0,,2,5.0,Churn=No
2050,H7450,Male,Greater London,0,1,0,11.0,,1,4.696087084436599,Churn=No
2051,G6391,Female,Essex,1,1,0,15.0,,4,7.0,Churn=No
2052,E8601,Female,Greater London,1,1,0,9.0,,1,7.0,Churn=No
2053,B9743,Male,West Yorkshire,0,1,0,9.0,,1,6.0,Churn=No
2054,B8009,Female,Greater London,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
2055,F8878,Female,Hampshire,1,1,0,20.0,,4,4.696087084436599,Churn=No
2056,H2088,Female,Greater London,0,1,0,1.0,,2,7.0,Churn=No
2057,D4417,Female,North Yorkshire,0,0,0,2.0,,3,3.0,Churn=Yes
2058,A3219,Male,North Yorkshire,1,1,0,12.0,,4,4.696087084436599,Churn=No
2059,K6306,Male,Greater London,0,0,0,0.0,,1,1.0,Churn=Yes
